ID,INDUSTRY_ID,LOGO_THUMB_URL,NAME,OMNI_TEXT,PREF_TEXT,REVIEW_SCORE,URL
75788,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/75788/thumb_512x512_iconBagelcodeBackground.png,(주)베이글코드,,사내문화 : 4.1,0,https://www.jobplanet.co.kr/companies/75788
83498,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/83498/thumb_%EA%B7%B8%EB%A6%BC5.png,(주)넥슨코리아,,사내문화 : 3.7,0,https://www.jobplanet.co.kr/companies/83498
322851,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/322851/thumb_sc-%EC%8B%AC%EB%B3%BC.png,솔라커넥트(주),,업무와 삶의 균형 : 3.8,0,https://www.jobplanet.co.kr/companies/322851
42217,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/42217/thumb______.jpg,네이버(주),,복지 및 급여 : 4.0,0,https://www.jobplanet.co.kr/companies/42217
325868,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/325868/thumb_logo.png,(주)스켈터랩스,,사내문화 : 4.7,0,https://www.jobplanet.co.kr/companies/325868
318337,700,https://jpassets.jobplanet.co.kr/assets/default_logo-022aa21d88185ae9318989e1eeaa744e5203469f68ef430511cf2e3f4ad10f6f.png,(주)시프트업,,복지 및 급여 : 3.5,0,https://www.jobplanet.co.kr/companies/318337
325183,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/325183/thumb_%EC%A0%95%EC%82%AC%EA%B0%81%ED%98%95.jpg,(주)올림플래닛,,사내문화 : 3.7,0,https://www.jobplanet.co.kr/companies/325183
75788,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/75788/thumb_512x512_iconBagelcodeBackground.png,(주)베이글코드,,사내문화 : 4.1,0,https://www.jobplanet.co.kr/companies/75788
320559,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/320559/thumb_jp_logo_st_2.png,잡플래닛 매칭서비스,,경영진 : 5.0,0,https://www.jobplanet.co.kr/companies/320559
368379,200,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/368379/thumb_%EC%BA%A1%EC%B2%98.JPG,(주)로보트리,,경영진 : 4.0,0,https://www.jobplanet.co.kr/companies/368379
53074,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/53074/thumb_53074.png,코난테크놀로지(주),,업무와 삶의 균형 : 3.4,0,https://www.jobplanet.co.kr/companies/53074
42217,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/42217/thumb______.jpg,네이버(주),,복지 및 급여 : 4.0,0,https://www.jobplanet.co.kr/companies/42217
320766,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/320766/thumb_logo.jpg,보맵(주),,업무와 삶의 균형 : 5.0,0,https://www.jobplanet.co.kr/companies/320766
372417,300,https://jpassets.jobplanet.co.kr/assets/default_logo-022aa21d88185ae9318989e1eeaa744e5203469f68ef430511cf2e3f4ad10f6f.png,바이오에이아이,,경영진 : 0.0,0,https://www.jobplanet.co.kr/companies/372417
319711,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/319711/thumb_square_logo.png,(유)미소,,사내문화 : 2.8,0,https://www.jobplanet.co.kr/companies/319711
58397,400,https://jpassets.jobplanet.co.kr/assets/default_logo-022aa21d88185ae9318989e1eeaa744e5203469f68ef430511cf2e3f4ad10f6f.png,(주)이지메디컴,,복지 및 급여 : 2.7,0,https://www.jobplanet.co.kr/companies/58397
333400,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/333400/thumb_Nota_basic_logo_gray.png,(주)노타,,경영진 : 5.0,0,https://www.jobplanet.co.kr/companies/333400
372417,300,https://jpassets.jobplanet.co.kr/assets/default_logo-022aa21d88185ae9318989e1eeaa744e5203469f68ef430511cf2e3f4ad10f6f.png,바이오에이아이,,경영진 : 0.0,0,https://www.jobplanet.co.kr/companies/372417
319711,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/319711/thumb_square_logo.png,(유)미소,,사내문화 : 2.8,0,https://www.jobplanet.co.kr/companies/319711
71429,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/71429/thumb______.jpg,(주)소만사,,복지 및 급여 : 3.4,0,https://www.jobplanet.co.kr/companies/71429
89631,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/89631/thumb_profile_500_500_%EB%A1%9C%EA%B3%A0.png,리디(주),,사내문화 : 3.5,0,https://www.jobplanet.co.kr/companies/89631
347113,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/347113/thumb_944d313fd7bcb771f2697d09a902b957595cf604fb9175c31d1b5d0dbc2ed0ec_152539725469101.jpg,(주)마켓디자이너스,,업무와 삶의 균형 : 4.1,0,https://www.jobplanet.co.kr/companies/347113
50674,700,https://jpassets.jobplanet.co.kr/assets/default_logo-022aa21d88185ae9318989e1eeaa744e5203469f68ef430511cf2e3f4ad10f6f.png,티파이브온라인(주),,업무와 삶의 균형 : 3.7,0,https://www.jobplanet.co.kr/companies/50674
150383,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/150383/thumb_bigin_logo.png,(주)빅인사이트,,경영진 : 4.4,0,https://www.jobplanet.co.kr/companies/150383
314301,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/314301/thumb_ci_vc_navy.png,(주)샌드박스네트워크,,업무와 삶의 균형 : 3.9,0,https://www.jobplanet.co.kr/companies/314301
53191,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/53191/thumb_14.png,(주)케이티,,업무와 삶의 균형 : 3.6,0,https://www.jobplanet.co.kr/companies/53191
90879,200,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/90879/thumb_%EA%B7%B8%EB%A6%BC%20%EC%9D%B4%EB%AF%B8%EC%A7%80%20%EB%A1%9C%EA%B3%A0.png,(주)그림,,경영진 : 0.0,0,https://www.jobplanet.co.kr/companies/90879
320559,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/320559/thumb_jp_logo_st_2.png,잡플래닛 매칭서비스,,경영진 : 5.0,0,https://www.jobplanet.co.kr/companies/320559
95352,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/95352/thumb_95352.jpg,넷마블(주),,복지 및 급여 : 3.2,0,https://www.jobplanet.co.kr/companies/95352
329047,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/329047/thumb_222111-01.png,(주)뷰노,,사내문화 : 4.8,0,https://www.jobplanet.co.kr/companies/329047
365097,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/365097/thumb_theqoos_wanted.png,더쿠스아이앤씨,,승진 기회 및 가능성 : 5.0,0,https://www.jobplanet.co.kr/companies/365097
95352,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/95352/thumb_95352.jpg,넷마블(주),,복지 및 급여 : 3.2,0,https://www.jobplanet.co.kr/companies/95352
256484,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/256484/thumb_256484.JPG,하몬소프트(주),,승진 기회 및 가능성 : 2.9,0,https://www.jobplanet.co.kr/companies/256484
15001,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/15001/thumb_15001.png,유엔젤(주),,복지 및 급여 : 3.1,0,https://www.jobplanet.co.kr/companies/15001
95352,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/95352/thumb_95352.jpg,넷마블(주),,복지 및 급여 : 3.2,0,https://www.jobplanet.co.kr/companies/95352
329047,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/329047/thumb_222111-01.png,(주)뷰노,,사내문화 : 4.8,0,https://www.jobplanet.co.kr/companies/329047
15001,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/15001/thumb_15001.png,유엔젤(주),,복지 및 급여 : 3.1,0,https://www.jobplanet.co.kr/companies/15001
317622,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/317622/thumb_smalllogo_brown.png,(주)매스프레소,,사내문화 : 3.6,0,https://www.jobplanet.co.kr/companies/317622
95352,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/95352/thumb_95352.jpg,넷마블(주),,복지 및 급여 : 3.2,0,https://www.jobplanet.co.kr/companies/95352
95352,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/95352/thumb_95352.jpg,넷마블(주),,복지 및 급여 : 3.2,0,https://www.jobplanet.co.kr/companies/95352
42217,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/42217/thumb______.jpg,네이버(주),,복지 및 급여 : 4.0,0,https://www.jobplanet.co.kr/companies/42217
94714,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/94714/thumb____.jpg,뤼이드(주),,승진 기회 및 가능성 : 3.6,0,https://www.jobplanet.co.kr/companies/94714
318337,700,https://jpassets.jobplanet.co.kr/assets/default_logo-022aa21d88185ae9318989e1eeaa744e5203469f68ef430511cf2e3f4ad10f6f.png,(주)시프트업,,복지 및 급여 : 3.5,0,https://www.jobplanet.co.kr/companies/318337
356190,700,https://jpassets.jobplanet.co.kr/assets/default_logo-022aa21d88185ae9318989e1eeaa744e5203469f68ef430511cf2e3f4ad10f6f.png,(주)딥바이오,,업무와 삶의 균형 : 5.0,0,https://www.jobplanet.co.kr/companies/356190
75938,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/75938/thumb_buzzni_logo.png,(주)버즈니,,업무와 삶의 균형 : 4.4,0,https://www.jobplanet.co.kr/companies/75938
